x,psi_0,psi_1,psi_2,psi_3,psi_4,psi_5
-1.173333333333333339e+00,8.362161191846109176e-01,-3.962118093662132523e-01,-6.456395607541668413e-01,6.542578017314668593e-01,4.206128404676749422e-01,-3.288884953811158085e-02
-1.166666666666666519e+00,8.454903627284320322e-01,-4.000555967013957881e-01,-6.450033434735504834e-01,6.457827423289601576e-01,4.011037345274456323e-01,-6.024375508131039197e-03
-1.159999999999999698e+00,8.545984302390758902e-01,-4.038009839434199555e-01,-6.440070416255124774e-01,6.367939706146584777e-01,3.811437454728754393e-01,2.084905697473843356e-02
-1.153333333333333321e+00,8.635344950841067346e-01,-4.074451425940918137e-01,-6.426481695876219424e-01,6.272956293059855915e-01,3.607535105592261093e-01,4.769129203349069257e-02
-1.146666666666666501e+00,8.722928871934918504e-01,-4.109853323787766577e-01,-6.409246111503381638e-01,6.172925066747634304e-01,3.399544298246984231e-01,7.446197820003026824e-02
-1.139999999999999680e+00,8.808680998068948442e-01,-4.144189044393652988e-01,-6.388346222828140686e-01,6.067900304356305119e-01,3.187686316173476420e-01,1.011206485678152744e-01
-1.133333333333333304e+00,8.892547959224349485e-01,-4.177433043598705042e-01,-6.363768332404772243e-01,5.957942604708655887e-01,2.972189366451091219e-01,1.276268013322620631e-01
-1.126666666666666483e+00,8.974478144366097032e-01,-4.209560750198904078e-01,-6.335502500142691229e-01,5.843118804138816014e-01,2.753288206387610737e-01,1.539399805109047670e-01
-1.119999999999999662e+00,9.054421759659078139e-01,-4.240548592716339438e-01,-6.303542551230613133e-01,5.723501881164025917e-01,2.531223757208057035e-01,1.800198566358078567e-01
-1.113333333333333286e+00,9.132330883414919720e-01,-4.270374024366627719e-01,-6.267886077523706634e-01,5.599170850269779010e-01,2.306242705760802592e-01,2.058263072119066728e-01
-1.106666666666666465e+00,9.208159517691952844e-01,-4.299015546189701720e-01,-6.228534432440876456e-01,5.470210645110258341e-01,2.078597095224213043e-01,2.313194967367850075e-01
-1.099999999999999645e+00,9.281863636479417146e-01,-4.326452728314895135e-01,-6.185492719434702025e-01,5.336711991450080461e-01,1.848543905818867683e-01,2.564599560798784816e-01
-1.093333333333333268e+00,9.353401230405860023e-01,-4.352666229335901416e-01,-6.138769774111765276e-01,5.198771270196281824e-01,1.616344626548931185e-01,2.812086610222019334e-01
-1.086666666666666448e+00,9.422732347920387275e-01,-4.377637813775925313e-01,-6.088378140095698221e-01,5.056490370891080222e-01,1.382264819011413959e-01,3.055271097614151721e-01
-1.079999999999999627e+00,9.489819132904374621e-01,-4.401350367628006355e-01,-6.034334038739598283e-01,4.909976536056144814e-01,1.146573674323926595e-01,3.293773991913484522e-01
-1.073333333333333250e+00,9.554625858679892669e-01,-4.423787911960148644e-01,-5.976657332808096301e-01,4.759342196797976543e-01,9.095435642300574164e-02,3.527222997699816509e-01
-1.066666666666666430e+00,9.617118958389990757e-01,-4.444935614579511030e-01,-5.915371484262644808e-01,4.604704800101363515e-01,6.714495874467057979e-02,3.755253287952817765e-01
-1.059999999999999609e+00,9.677267051734527170e-01,-4.464779799754435841e-01,-5.850503506296150791e-01,4.446186628253802620e-01,4.325691123196646198e-02,3.977508219142331658e-01
-1.053333333333333233e+00,9.735040968053909616e-01,-4.483307955997606897e-01,-5.782083909775133090e-01,4.283914610858196026e-01,1.931813168524456822e-02,4.193640026968047385e-01
-1.046666666666666412e+00,9.790413765761482034e-01,-4.500508741917987332e-01,-5.710146644258993209e-01,4.118020129904000348e-01,-4.643327283111909828e-03,4.403310501134706234e-01
-1.039999999999999591e+00,9.843360748133664906e-01,-4.516371990153504878e-01,-5.634729033776736395e-01,3.948638818378370496e-01,-2.859932445375429344e-02,4.606191637621932511e-01
-1.033333333333333215e+00,9.893859475475004217e-01,-4.530888709400660019e-01,-5.555871707551516270e-01,3.775910352908620760e-01,-5.252167615252660571e-02,4.801966266984685761e-01
-1.026666666666666394e+00,9.941889773683332265e-01,-4.544051084561265275e-01,-5.473618525872860907e-01,3.599978240935591822e-01,-7.638220224683595072e-02,4.990328657300815429e-01
-1.020000000000000018e+00,9.987433739247871811e-01,-4.555852475030526816e-01,-5.388016501325002539e-01,3.420989602924168760e-01,-1.001527718849961612e-01,5.170985090465942680e-01
-1.013333333333333197e+00,1.003047574072070569e+00,-4.566287411154447695e-01,-5.299115715587781050e-01,3.239094950122381467e-01,-1.238053488792210804e-01,5.343654410622619144e-01
-1.006666666666666377e+00,1.007100241670922935e+00,-4.575351588888226795e-01,-5.206969232033776818e-01,3.054447958384099437e-01,-1.473120366351225730e-01,5.508068543599924372e-01
-1.000000000000000000e+00,1.010900267044422041e+00,-4.583041862690827584e-01,-5.111633004351829879e-01,2.867205238572442250e-01,-1.706451225329984056e-01,5.663972986331207160e-01
-9.933333333333331794e-01,1.014446766098487718e+00,-4.589356236694245861e-01,-5.013165781432834534e-01,2.677526104061656587e-01,-1.937771216688635723e-01,5.811127265310956913e-01
-9.866666666666663588e-01,1.017739079112858880e+00,-4.594293854189211435e-01,-4.911629008758723325e-01,2.485572335854321357e-01,-2.166808198660736262e-01,5.949305363246741862e-01
-9.799999999999999822e-01,1.020776769209930990e+00,-4.597854985472040745e-01,-4.807086726539767096e-01,2.291507945828484549e-01,-2.393293158714929203e-01,6.078296113158117020e-01
-9.733333333333331616e-01,1.023559620509425061e+00,-4.600041014100221815e-01,-4.699605464848867764e-01,2.095498938625640628e-01,-2.616960626534649004e-01,6.197903559271303875e-01
-9.666666666666663410e-01,1.026087635977399604e+00,-4.600854421606953015e-01,-4.589254136004244922e-01,1.897713072685432156e-01,-2.837549077223263660e-01,6.307947284155727141e-01
-9.599999999999999645e-01,1.028361034978636734e+00,-4.600298770727339615e-01,-4.476103924454013505e-01,1.698319620926612983e-01,-3.054801323978602601e-01,6.408262701645947024e-01
-9.533333333333331439e-01,1.030380250541911291e+00,-4.598378687191201353e-01,-4.360228174417419278e-01,1.497489131566206166e-01,-3.268464899518868649e-01,6.498701315189779892e-01
-9.466666666666663232e-01,1.032145926348094989e+00,-4.595099840139581504e-01,-4.241702275538128952e-01,1.295393189559984892e-01,-3.478292425581346325e-01,6.579130941360081808e-01
-9.399999999999999467e-01,1.033658913451459771e+00,-4.590468921223899157e-01,-4.120603546804928463e-01,1.092204179137425263e-01,-3.684041969855951226e-01,6.649435898363568187e-01
-9.333333333333331261e-01,1.034920266744915995e+00,-4.584493622448411743e-01,-3.997011118994356904e-01,8.880950478932285452e-02,-3.885477389757314159e-01,6.709517159474687187e-01
-9.266666666666663055e-01,1.035931241180261475e+00,-4.577182612818164742e-01,-3.871005815888459156e-01,6.832390728853919570e-02,-4.082368662481711818e-01,6.759292471415936365e-01
-9.199999999999999289e-01,1.036693287754818504e+00,-4.568545513855917783e-01,-3.742670034518743027e-01,4.778096291767398168e-02,-4.274492200838409528e-01,6.798696437797425718e-01
-9.133333333333331083e-01,1.037208049276099331e+00,-4.558592874052658783e-01,-3.612087624684781062e-01,2.719799612428211097e-02,-4.461631154388922549e-01,6.827680567818126267e-01
-9.066666666666662877e-01,1.037477355916379906e+00,-4.547336142317264795e-01,-3.479343767992633119e-01,6.592295765424321767e-03,-4.643575695471988674e-01,6.846213290518470274e-01
-8.999999999999999112e-01,1.037503220569246265e+00,-4.534787640491587668e-01,-3.344524856654434997e-01,-1.401890705741190221e-02,-4.820123289736663597e-01,6.854279934958759091e-01
-8.933333333333330906e-01,1.037287834020344857e+00,-4.520960534997852109e-01,-3.207718372286122444e-01,-3.461846075909394416e-02,-4.991078950850670881e-01,6.851882676779981196e-01
-8.866666666666662699e-01,1.036833559944694949e+00,-4.505868807685570188e-01,-3.069012764935390991e-01,-5.518931459141754314e-02,-5.156255479095841476e-01,6.839040451682629751e-01
-8.799999999999998934e-01,1.036142929743008478e+00,-4.489527225945437183e-01,-2.928497332566603606e-01,-7.571453948931834710e-02,-5.315473683607055966e-01,6.815788836435320297e-01
-8.733333333333330728e-01,1.035218637229520233e+00,-4.471951312157669278e-01,-2.786262101223521692e-01,-9.617734841037642313e-02,-5.468562588055354556e-01,6.782179898097527859e-01
-8.666666666666662522e-01,1.034063533183867900e+00,-4.453157312542102564e-01,-2.642397706084500530e-01,-1.165611161371211540e-01,-5.615359619619699760e-01,6.738282012210153882e-01
-8.599999999999998757e-01,1.032680619779541509e+00,-4.433162165477091410e-01,-2.496995273618091149e-01,-1.368493985135343094e-01,-5.755710781135182641e-01,6.684179650773185433e-01
-8.533333333333330550e-01,1.031073044901392732e+00,-4.411983469353751297e-01,-2.350146305039996775e-01,-1.570259510890711641e-01,-5.889470806348086063e-01,6.619973140891679542e-01
-8.466666666666666785e-01,1.029244096364631211e+00,-4.389639450031498913e-01,-2.201942561264940423e-01,-1.770747471454648392e-01,-6.016503298249985532e-01,6.545778395029276941e-01
-8.399999999999998579e-01,1.027197196047632488e+00,-4.366148927960077364e-01,-2.052475949539331879e-01,-1.969799950835433855e-01,-6.136680850504047102e-01,6.461726613862639468e-01
-8.333333333333330373e-01,1.024935893950763344e+00,-4.341531285032345644e-01,-1.901838411932681716e-01,-2.167261551492642158e-01,-6.249885152016574352e-01,6.367963962780277543e-01
-8.266666666666666607e-01,1.022463862193281559e+00,-4.315806431231068996e-01,-1.750121815857494378e-01,-2.362979554801521997e-01,-6.356007074745659846e-01,6.264651223115216272e-01
-8.199999999999998401e-01,1.019784888960194147e+00,-4.288994771131832140e-01,-1.597417846778984574e-01,-2.556804074553067352e-01,-6.454946744876431941e-01,6.151963419242892916e-01
-8.133333333333330195e-01,1.016902872410751835e+00,-4.261117170322846759e-01,-1.443817903267342884e-01,-2.748588203341186809e-01,-6.546613597528755379e-01,6.030089422713367231e-01
-8.066666666666666430e-01,1.013821814560047496e+00,-4.232194921801098464e-01,-1.289412994536549839e-01,-2.938188151707973872e-01,-6.630926415198206136e-01,5.899231534620557049e-01
-7.999999999999998224e-01,1.010545815144934467e+00,-4.202249712402750803e-01,-1.134293640604851910e-01,-3.125463379937551966e-01,-6.707813350164721911e-01,5.759605047440560233e-01
-7.933333333333330017e-01,1.007079065485221969e+00,-4.171303589324125705e-01,-9.785497752030501706e-02,-3.310276722408151961e-01,-6.777211931135459499e-01,5.611437787596443849e-01
-7.866666666666666252e-01,1.003425842350825103e+00,-4.139378926787927737e-01,-8.222706515477234968e-02,-3.492494504431042368e-01,-6.839069054418863702e-01,5.454969640028008993e-01
-7.799999999999998046e-01,9.995905018452406754e-01,-4.106498392907576567e-01,-6.655447510874260009e-02,-3.671986651523532763e-01,-6.893340959955986946e-01,5.290452056062089348e-01
-7.733333333333329840e-01,9.955774733154161282e-01,-4.072684916800713983e-01,-5.084596953208281311e-02,-3.848626791081514731e-01,-6.939993192562350366e-01,5.118147545892092198e-01
-7.666666666666666075e-01,9.913912532977385839e-01,-4.037961656001003430e-01,-3.511021607766898894e-02,-4.022292346434849786e-01,-6.979000548759329847e-01,4.938329156984508361e-01
-7.599999999999997868e-01,9.870363995095350340e-01,-4.002351964215418723e-01,-1.935577972365334909e-02,-4.192864623286291503e-01,-7.010347009598006940e-01,4.751279939735476576e-01
-7.533333333333329662e-01,9.825175248951172335e-01,-3.965879359472158638e-01,-3.591114927191487501e-03,-4.360228888551520576e-01,-7.034025659900626781e-01,4.557292401701905082e-01
-7.466666666666665897e-01,9.778392917350428037e-01,-3.928567492702300656e-01,1.217544188406851149e-02,-4.524274441634280053e-01,-7.050038594365340971e-01,4.356667951729537025e-01
-7.399999999999997691e-01,9.730064058268835803e-01,-3.890440116796174408e-01,2.793567947730969669e-02,-4.684894678186380945e-01,-7.058396810998642801e-01,4.149716335294587055e-01
-7.333333333333329485e-01,9.680236107454169847e-01,-3.851521056173319857e-01,4.368151863212123981e-02,-4.841987146417650600e-01,-7.059120092356916398e-01,3.936755062366425473e-01
-7.266666666666665719e-01,9.628956821897616258e-01,-3.811834176902758053e-01,5.940501860661233369e-02,-4.995453596035503430e-01,-7.052236875093778057e-01,3.718108829086327338e-01
-7.199999999999997513e-01,9.576274224245889810e-01,-3.771403357408078527e-01,7.509838324918440000e-02,-5.145200019907850697e-01,-7.037784108323398291e-01,3.494108934541659273e-01
-7.133333333333329307e-01,9.522236548221409969e-01,-3.730252459789736297e-01,9.075396675389464651e-02,-5.291136688556449252e-01,-7.015807101321815953e-01,3.265092693896241571e-01
-7.066666666666665542e-01,9.466892185113834346e-01,-3.688405301794699387e-01,1.063642790581369596e-01,-5.433178177600487269e-01,-6.986359361098318788e-01,3.031402849116056619e-01
-6.999999999999997335e-01,9.410289631402242172e-01,-3.645885629461443900e-01,1.219219908821375931e-01,-5.571243388282258735e-01,-6.949502420377376977e-01,2.793386978505258411e-01
-6.933333333333329129e-01,9.352477437563192497e-01,-3.602717090466103222e-01,1.374199384105116439e-01,-5.705255561218108840e-01,-6.905305656538405223e-01,2.551396906240568363e-01
-6.866666666666665364e-01,9.293504158115878377e-01,-3.558923208193409127e-01,1.528511276168499078e-01,-5.835142283528496066e-01,-6.853846102065703771e-01,2.305788113062954281e-01
-6.799999999999997158e-01,9.233418302951569290e-01,-3.514527356553932003e-01,1.682087382330044456e-01,-5.960835489510967200e-01,-6.795208247064542517e-01,2.056919149253997048e-01
-6.733333333333333393e-01,9.172268289990573864e-01,-3.469552735566990842e-01,1.834861273654128933e-01,-6.082271455029081286e-01,-6.729483834401329689e-01,1.805151050990809469e-01
-6.666666666666665186e-01,9.110102399205941559e-01,-3.424022347726523585e-01,1.986768327614461538e-01,-6.199390785798829517e-01,-6.656771648026302834e-01,1.550846761137919250e-01
-6.599999999999996980e-01,9.046968728049302744e-01,-3.377958975165133992e-01,2.137745757293805782e-01,-6.312138399761958452e-01,-6.577177295036308324e-01,1.294370555497341979e-01
-6.533333333333333215e-01,8.982915148310323117e-01,-3.331385157629528915e-01,2.287732637161826454e-01,-6.420463503742698252e-01,-6.490812982032786449e-01,1.036087475499280763e-01
-6.466666666666665009e-01,8.917989264437471419e-01,-3.284323171278568654e-01,2.436669925478534282e-01,-6.524319564590815856e-01,-6.397797286326516453e-01,7.763627682757513748e-02
-6.399999999999996803e-01,8.852238373344091249e-01,-3.236795008313207433e-01,2.584500483376068192e-01,-6.623664275019639502e-01,-6.298254922535599931e-01,5.155613350179919646e-02
-6.333333333333333037e-01,8.785709425720095167e-01,-3.188822357445743605e-01,2.731169090676552336e-01,-6.718459514352752571e-01,-6.192316505116993719e-01,2.540471884760469104e-02
-6.266666666666664831e-01,8.718448988866052130e-01,-3.140426585213932920e-01,2.876622458508426572e-01,-6.808671304397377888e-01,-6.080118307364524854e-01,-7.817079584483869288e-04
-6.199999999999996625e-01,8.650503211062948727e-01,-3.091628718143761834e-01,3.020809238788038642e-01,-6.894269760666239533e-01,-5.961802017397805908e-01,-2.696708201976955391e-02
-6.133333333333332860e-01,8.581917787487491900e-01,-3.042449425762949189e-01,3.163680030637340823e-01,-6.975229039172670120e-01,-5.837514491656908833e-01,-5.311558375585332531e-02
-6.066666666666664653e-01,8.512737927679615568e-01,-2.992909004465577616e-01,3.305187383812301927e-01,-7.051527279026221784e-01,-5.707407506407151665e-01,-7.919168872489515398e-02
-5.999999999999996447e-01,8.443008324565559608e-01,-2.943027362226658394e-01,3.445285799220111356e-01,-7.123146541057763237e-01,-5.571637507746859397e-01,-1.051602161693663967e-01
-5.933333333333332682e-01,8.372773125036913067e-01,-2.892824004163910834e-01,3.583931726606401913e-01,-7.190072742704330944e-01,-5.430365360598646829e-01,-1.309863762255704944e-01
-5.866666666666664476e-01,8.302075902082981518e-01,-2.842318018942542324e-01,3.721083559496589088e-01,-7.252295589384555319e-01,-5.283756097151683928e-01,-1.566358157427681641e-01
-5.799999999999996270e-01,8.230959628471020695e-01,-2.791528066017432419e-01,3.856701627478001937e-01,-7.309808502595588342e-01,-5.131978665208493107e-01,-1.820746626620114439e-01
-5.733333333333332504e-01,8.159466651966137407e-01,-2.740472363705782066e-01,3.990748185911734414e-01,-7.362608544961952717e-01,-4.975205676875399941e-01,-2.072695689093554949e-01
-5.666666666666664298e-01,8.087638672080037505e-01,-2.689168678082013986e-01,4.123187403165188281e-01,-7.410696342465762365e-01,-4.813613158020561555e-01,-2.321877517626060872e-01
-5.599999999999996092e-01,8.015516718335322643e-01,-2.637634312685524507e-01,4.253985345457962919e-01,-7.454076004086247487e-01,-4.647380298907904939e-01,-2.567970336552035104e-01
-5.533333333333332327e-01,7.943141130029641728e-01,-2.585886099030751395e-01,4.383109959415220080e-01,-7.492755039074545653e-01,-4.476689206399143695e-01,-2.810658803852238985e-01
