x,V,psi_0,density_0,psi_1,density_1,psi_2,density_2,psi_3,density_3,psi_4,density_4,psi_5,density_5
2.419999999999999929e+00,1.185281047999999942e+02,1.314547195116906033e-05,1.728034328189725034e-10,4.677528660964924744e-05,2.187927437414832369e-09,-6.660790954717259876e-05,4.436613614244326794e-09,-1.397178890227791987e-04,1.952108851298164348e-08,2.691116603705489803e-04,7.242108574739369665e-08,5.184207416183977827e-04,2.687600653401695467e-07
2.424000000000000377e+00,1.194719580108800869e+02,1.234288698021500387e-05,1.523468590063610694e-10,4.392549573097131831e-05,1.929449175211579500e-09,-6.260452719283742548e-05,3.919326825038720914e-09,-1.314085791022227042e-04,1.726821466166512196e-08,2.533455875229221124e-04,6.418398671733459042e-08,4.885695998519353801e-04,2.387002538994802790e-07
2.427999999999999936e+00,1.204211319692799691e+02,1.158648504975615925e-05,1.342466358082229814e-10,4.123927764822605472e-05,1.700678020947477110e-09,-5.882723266742354002e-05,3.460643303307183451e-09,-1.235626034323984983e-04,1.526771696699217880e-08,2.384427923424532639e-04,5.685496522006628733e-08,4.603187565166003744e-04,2.118933576009892270e-07
2.432000000000000384e+00,1.213756453068800880e+02,1.087378806020760298e-05,1.182392667783134184e-10,3.870788247859887027e-05,1.498300165977021379e-09,-5.526417247793652643e-05,3.054128759671117059e-09,-1.161560527290230154e-04,1.349222858558757498e-08,2.243597391873645953e-04,5.033729256822226196e-08,4.335896644614129327e-04,1.879999971277606578e-07
2.435999999999999943e+00,1.223355166860799699e+02,1.020243998490559693e-05,1.040897816456005181e-10,3.632298964669164487e-05,1.319359576873668468e-09,-5.190405971002083927e-05,2.694031414381408538e-09,-1.091661368040334926e-04,1.191724542471695633e-08,2.110548681711536356e-04,4.454415737874303875e-08,4.083072107293787226e-04,1.667147783336052858e-07
2.440000000000000391e+00,1.233007648000000813e+02,9.570201485877966234e-06,9.158875648030082942e-11,3.407668905382836284e-05,1.161220736871305796e-09,-4.873615007530292232e-05,2.375212324162449052e-09,-1.025711386699964021e-04,1.052083848805963149e-08,1.984885177865326723e-04,3.939769169309469870e-08,3.843995896734439207e-04,1.477630445411120415e-07
2.443999999999999950e+00,1.242714083724799679e+02,8.974944732657015811e-06,8.054963295424791378e-11,3.196146295130713295e-05,1.021535113987778489e-09,-4.575021880208135977e-05,2.093082520438318902e-09,-9.635037017841369003e-05,9.283393833517349429e-09,1.866228499053527773e-04,3.482808810679583389e-08,3.617981795318568638e-04,1.308979227125657193e-07
2.448000000000000398e+00,1.252474661580800728e+02,8.414648418270167046e-06,7.080630800309662846e-11,2.997016849762669191e-05,8.982109997761354078e-10,-4.293653834842832618e-05,1.843546325346056153e-09,-9.048412915865369853e-05,8.187377629599924067e-09,1.754217771153981139e-04,3.077279988632441591e-08,3.404374224327302552e-04,1.158976385926412331e-07
2.451999999999999957e+00,1.262289569420799609e+02,7.887392966622245829e-06,6.221096780992207726e-11,2.809602097996021094e-05,7.893863949063643636e-10,-4.028585691683533962e-05,1.622950267523729813e-09,-8.495365802401006155e-05,7.217124011660449139e-09,1.648508923537227839e-04,2.717581670981869749e-08,3.202547077940486996e-04,1.025630778642515171e-07
2.456000000000000405e+00,1.272158995404800947e+02,7.391355925565876633e-06,5.463214241839779461e-11,2.633257768040920630e-05,6.934046472947850483e-10,-3.778937774963168488e-05,1.428037070704358291e-09,-7.974110381123104938e-05,6.358643637033526793e-09,1.548774007951187338e-04,2.398700927705184555e-08,3.011902590820652171e-04,9.071557216592156408e-08
2.459999999999999964e+00,1.282083127999999874e+02,6.924807540042615919e-06,4.795295946663106778e-11,2.467372236784356362e-05,6.087925754854238263e-10,-3.543873918452636139e-05,1.255904234988884059e-09,-7.482947961976332298e-05,5.599451020164574747e-09,1.454700539533456446e-04,2.116153659718929225e-08,2.831870238879793879e-04,8.019489049853100427e-08
2.464000000000000412e+00,1.292062155980801208e+02,6.486106499766880339e-06,4.206957752631817445e-11,2.311365039641965097e-05,5.342408346479102674e-10,-3.322599544977048651e-05,1.103966773628169003e-09,-7.020262741691364670e-05,4.928408896237995813e-09,1.365990859519218743e-04,1.865931028290053876e-08,2.661905672799725329e-04,7.085741810883358724e-08
2.467999999999999972e+00,1.302096268428799988e+02,6.073695856017033171e-06,3.688978135139848406e-11,2.164685439216575328e-05,4.685863050756257246e-10,-3.114359817860640976e-05,9.699237075104964254e-10,-6.584518217514617462e-05,4.335588015678187874e-09,1.282361519205572399e-04,1.644451065939223520e-08,2.501489683850912499e-04,6.257450638412537600e-08
2.472000000000000419e+00,1.312185654732801083e+02,5.686099102193004920e-06,3.233172299996009419e-11,2.026811050933150654e-05,4.107963036184742692e-10,-2.918437862286017318e-05,8.517279556024578747e-10,-6.174253730779952329e-05,3.812140913205016078e-09,1.203542684727035614e-04,1.448514993959960603e-08,2.350127201531058421e-04,5.523097863376204159e-08
2.475999999999999979e+00,1.322330504588799727e+02,5.321916412897125265e-06,2.832279430586380539e-11,1.897246523851490237e-05,3.599544372266563064e-10,-2.734153054574447084e-05,7.475592925838779269e-10,-5.788081136962364994e-05,3.350188324805954463e-09,1.129277562192011893e-04,1.275267812470333216e-08,2.207346322523241896e-04,4.872377787556879751e-08
2.480000000000000426e+00,1.332531008000001123e+02,4.979821036394223347e-06,2.479861755451443776e-11,1.775522274890529081e-05,3.152479348632439618e-10,-2.560859377416814238e-05,6.558000750903633534e-10,-5.424681598869873821e-05,2.942717044911740984e-09,1.059321842726031323e-04,1.122162766476474621e-08,2.072697370453984518e-04,4.296074389486862091e-08
2.483999999999999986e+00,1.342787355276800270e+02,4.658555835408267074e-06,2.170214247161641778e-11,1.661193274731320867e-05,2.759563096012569640e-10,-2.397943839109376013e-05,5.750134655522613362e-10,-5.082802499650298410e-05,2.583488125045132174e-09,9.934431669645995308e-05,9.869293259886531077e-09,1.945751985914205974e-04,3.785950790689076176e-08
2.488000000000000433e+00,1.353099737036801287e+02,4.356929971315464013e-06,1.898283877494696999e-11,1.553837883699632171e-05,2.414412168820151645e-10,-2.244824954874671060e-05,5.039239078028068730e-10,-4.761254472314277670e-05,2.266954415013271115e-09,9.314206085364080826e-05,8.675443500063327973e-09,1.826102246190528379e-04,3.334649413542093258e-08
2.491999999999999993e+00,1.363468344204799791e+02,4.073815726897776514e-06,1.659597457671965986e-11,1.453056735963487927e-05,2.111373877928865359e-10,-2.100951288375487705e-05,4.413996316126621734e-10,-4.458908542504281549e-05,1.988186539041765679e-09,8.730441760764814506e-05,7.622061333810623771e-09,1.713359814140720788e-04,2.935601852712325152e-08
2.496000000000000441e+00,1.373893368012801091e+02,3.808145462925836201e-06,1.450197186680263056e-11,1.358471670415875109e-05,1.845445279322497912e-10,-1.965800051558708864e-05,3.864369842708222181e-10,-4.174693381271294963e-05,1.742806482763035678e-09,8.181143333084575425e-05,6.693110623647419959e-09,1.607155115635170470e-04,2.582947565712298076e-08
2.500000000000000000e+00,1.384375000000000000e+02,3.558908703946095406e-06,1.266583116302327598e-11,1.269724706648030877e-05,1.612200830672427943e-10,-1.838875760995931297e-05,3.381464064378365434e-10,-3.907592664656081544e-05,1.526928043287401637e-09,7.664415367356247524e-05,5.874326292336660467e-09,1.507136544976048946e-04,2.271460565202341888e-08
2.504000000000000448e+00,1.394913432012801024e+02,3.325149348753525602e-06,1.105661819151599576e-11,1.186477064454308208e-05,1.407727824476112745e-10,-1.719708948918926056e-05,2.957398868991837413e-10,-3.656642536910214653e-05,1.337103464274117055e-09,7.178457904814926230e-05,5.153025789119989844e-09,1.412969697697231128e-04,1.996483366610604812e-08
2.508000000000000007e+00,1.405508856204800168e+02,3.105963001138052746e-06,9.647006164438499698e-12,1.108408225345342880e-05,1.228568794013212444e-10,-1.607854927180111189e-05,2.585197466857360865e-10,-3.420929174233129947e-05,1.170275641511936472e-09,6.721562178225179776e-05,4.517939811574722752e-09,1.324336630140949850e-04,1.753867509933087019e-08
2.512000000000000455e+00,1.416161465036801133e+02,2.900494416599982321e-06,8.412867860727672495e-12,1.035215034582190947e-05,1.071670167825006840e-10,-1.502892602401189210e-05,2.258686174352218943e-10,-3.199586445945088207e-05,1.023735342507552063e-09,6.292106489581146512e-05,3.959060407622917986e-09,1.240935145201548407e-04,1.539920034596387936e-08
2.516000000000000014e+00,1.426871451276800258e+02,2.707935060836758928e-06,7.332912293708981065e-12,9.666108422800912781e-06,9.343365204134275416e-11,-1.404423340606790196e-05,1.972404919641136304e-10,-2.991793670061909980e-05,8.950829364222512635e-10,5.888552245661796293e-05,3.467504754988858348e-09,1.162478103622475881e-04,1.351355341401707777e-08
2.520000000000000462e+00,1.437639008000001013e+02,2.527520775910384258e-06,6.388361272658630523e-12,9.023246821665422914e-06,8.141898320469515098e-11,-1.312069879674347034e-05,1.721527369148655548e-10,-2.796773460285474080e-05,7.821941788157184584e-10,5.509440146960449341e-05,3.035393073293957717e-09,1.088692760229740804e-04,1.185251926176651859e-08
2.524000000000000021e+00,1.448464328588799788e+02,2.358529550111402825e-06,5.562661638748696367e-12,8.421004866143696601e-06,7.091332295561581751e-11,-1.225475287966309956e-05,1.501789681416110371e-10,-2.613789661473986875e-05,6.831896394428299002e-10,5.153386525549761107e-05,2.655739268171784050e-09,1.019320124483395046e-04,1.039013516176843916e-08
2.528000000000000469e+00,1.459347606732801523e+02,2.200279387641575159e-06,4.841229383680384885e-12,7.856963366063636527e-06,6.173187333566603303e-11,-1.144301967546172345e-05,1.309426992930041263e-10,-2.442145370707801658e-05,5.964074011669545716e-10,4.819079827490258536e-05,2.322353038372354068e-09,9.541143447281032067e-05,9.103341828159377350e-09
2.532000000000000028e+00,1.470289036428800102e+02,2.052126274342850591e-06,4.211222245848268615e-12,7.328837453238107154e-06,5.371185841598562197e-11,-1.068230700415530326e-05,1.141116829310254441e-10,-2.281181041119854583e-05,5.203786942364663796e-10,4.505277235442110953e-05,2.029752296819291044e-09,8.928421155244894709e-05,7.971670432542457579e-09
2.536000000000000476e+00,1.481288811980801086e+02,1.913462235805099619e-06,3.661337727852250551e-12,6.834469740868012561e-06,4.670997663884047782e-11,-9.969597362453973849e-06,9.939287156944922999e-11,-2.130272665714417921e-05,4.538061630290012071e-10,4.210801427195372655e-05,1.773084865927058641e-09,8.352821074446067765e-05,6.976961990171035970e-09
2.540000000000000036e+00,1.492347127999999827e+02,1.783713484288930947e-06,3.181633794034158365e-12,6.371823794095072085e-06,4.060013846299612038e-11,-9.302039201112418477e-06,8.652793329903216307e-11,-1.988830038453685492e-05,3.955444921855688134e-10,3.934537465893538994e-05,1.548058507051995204e-09,7.812244187175067798e-05,6.103115924005063289e-09
2.544000000000000483e+00,1.503464179404801087e+02,1.662338651002873637e-06,2.763369790618053731e-12,5.938977899686415802e-06,3.527145849296366888e-11,-8.676938587775710434e-06,7.528926325603114074e-11,-1.856295089948510832e-05,3.445831460966949911e-10,3.675429817788139394e-05,1.350878434548615553e-09,7.304700481144528967e-05,5.335864911923311113e-09
2.548000000000000043e+00,1.514640161420799700e+02,1.548827100375989609e-06,2.398865386859095795e-12,5.534119123180136910e-06,3.062647446954808794e-11,-8.091751241143182259e-06,6.547643814854222684e-11,-1.732140295147294518e-05,3.000310002072956546e-10,3.432479493428294885e-05,1.178191547280576445e-09,6.828303884677136375e-05,4.662573394149687164e-09
2.552000000000000490e+00,1.525875269580801614e+02,1.442697323067607945e-06,2.081375565986441908e-12,5.155537642164194779e-06,2.657956837977194424e-11,-7.544074922637115090e-06,5.691306643836219393e-11,-1.615867150475340018e-05,2.611026647985295011e-10,3.204741308258147352e-05,1.027036685285614112e-09,6.381267402220816912e-05,4.072057365864601277e-09
2.556000000000000050e+00,1.537169699724800012e+02,1.343495404555154271e-06,1.804979902060817696e-12,4.801621344700355888e-06,2.305556753788205391e-11,-7.031642172126664277e-06,4.944399163683019390e-11,-1.507004717935912319e-05,2.271063219881098614e-10,2.991321258666602357e-05,8.948002872550746539e-10,5.961898444242005602e-05,3.554423305945524882e-09
2.560000000000000497e+00,1.548523648000001458e+02,1.250793566238976275e-06,1.564484545344816350e-12,4.470850682239790237e-06,1.998850582288399730e-11,-6.552313374619809957e-06,4.293281055922164476e-11,-1.405108233743524175e-05,1.974329148533846077e-10,2.791374009607676136e-05,7.791768861513235069e-10,5.568594345613964185e-05,3.100924298600381251e-09
2.564000000000000057e+00,1.559937310860799755e+02,1.164188776099515523e-06,1.355335506396087840e-12,4.161793766707310788e-06,1.732052735660382590e-11,-6.104070145196620217e-06,3.725967233748068832e-11,-1.309757779119553266e-05,1.715465439964184502e-10,2.604100489985525116e-05,6.781339361942851958e-10,5.199838066689644125e-05,2.703831591979469685e-09
2.568000000000000504e+00,1.571410885068801235e+02,1.083301426037081994e-06,1.173541979653975403e-12,3.873101701756601542e-06,1.500091679214988396e-11,-5.685009019815422939e-06,3.231932755538271544e-11,-1.220557010940029884e-05,1.489759416954860290e-10,2.428745592075801842e-05,5.898805151027637005e-10,4.854194071326702373e-05,2.356320008210330462e-09
2.572000000000000064e+00,1.582944567692800035e+02,1.007774073117811465e-06,1.015608582448464084e-12,3.603504138519106970e-06,1.298524207632433161e-11,-5.293335439978891535e-06,2.801940008013652421e-11,-1.137131949985194106e-05,1.293069071677130101e-10,2.264595971333986982e-05,5.128394913382124455e-10,4.530304376215839676e-05,2.052365774116038726e-09
2.576000000000000512e+00,1.594538556108801401e+02,9.372702420410283227e-07,8.784755066156477983e-13,3.351805046484133246e-06,1.123459706963650248e-11,-4.927358019599237593e-06,2.427885705330891967e-11,-1.059129824600133526e-05,1.121755985357509620e-10,2.110977943021646183e-05,4.456227875923900434e-10,4.226884765951738918e-05,1.786655482463488660e-09
2.580000000000000071e+00,1.606193048000000374e+02,8.714732862332007861e-07,7.594656886180942670e-13,3.116878690457075662e-06,9.714932771025414596e-12,-4.585483082750268552e-06,2.102665510218890609e-11,-9.862179676353105762e-06,9.726258796867224351e-11,1.967255472162814681e-05,3.870094092754538884e-10,3.942721168378475927e-05,1.554505021157973434e-09
2.584000000000000519e+00,1.617908241356801398e+02,8.100853050618487961e-07,6.562382014771485929e-13,2.897665804846269193e-06,8.396467116575377126e-12,-4.266209461338511881e-06,1.820054316801423691e-11,-9.180827645950584057e-06,8.428759626465053903e-11,1.832828253424831436e-05,3.359259406552317925e-10,3.676666184837589581e-05,1.351787423472819602e-09
2.588000000000000078e+00,1.629684334476800132e+02,7.528261147491831560e-07,5.667471590483502529e-13,2.693169956826677654e-06,7.253164416353808510e-12,-3.968123542065718133e-06,1.574600444509618202e-11,-8.544286509809956366e-06,7.300483196172041172e-11,1.707129877600610217e-05,2.914292418996674481e-10,3.427635770046814456e-05,1.174868697210441845e-09
2.592000000000000526e+00,1.641521525964801640e+02,6.994322706498194169e-07,4.892055012263622241e-13,2.502454090220290696e-06,6.262276473660262489e-12,-3.689894552390407819e-06,1.361532180776040779e-11,-7.949771568757581065e-06,6.319886799542636788e-11,1.589626081452442192e-05,2.526911078833846218e-10,3.194606056440266368e-05,1.020550785584482966e-09
2.596000000000000085e+00,1.653420014732800212e+02,6.496561386396345231e-07,4.220530984721600242e-13,2.324637242218638199e-06,5.403938307909875755e-12,-3.430270075526451707e-06,1.176675279105224809e-11,-7.394659968703588929e-06,5.468099605274736115e-11,1.479813077760734716e-05,2.189846745111698301e-10,2.976610317906335564e-05,8.860208984666455630e-10
2.600000000000000533e+00,1.665380000000001530e+02,6.032650134436799241e-07,3.639286764452033139e-13,2.158891425352067456e-06,4.660812186458681249e-12,-3.188071784841762019e-06,1.016380170530413830e-11,-6.876482034958088268e-06,4.728600517710133362e-11,1.377215962504459502e-05,1.896723807377084730e-10,2.772736067967202921e-05,7.688065302606224897e-10
2.604000000000000092e+00,1.677401681292800504e+02,5.600402818100103459e-07,3.136451172498358038e-13,2.004438667383426831e-06,4.017774371301848203e-12,-2.962191388339657548e-06,8.774577821153627433e-12,-6.392913023762896890e-06,4.086933692939726735e-11,1.281387196183354530e-05,1.641953146542638645e-10,2.582122287553497190e-05,6.667355507880505683e-10
2.608000000000000540e+00,1.689485258444801161e+02,5.197766285133342692e-07,2.701677435486887141e-13,1.860548202070288869e-06,3.461639612226984312e-12,-2.751586774219285112e-06,7.571229776058491606e-12,-5.941765273771028826e-06,3.530457456859130703e-11,1.191905156374917830e-05,1.420637901793117433e-10,2.403956777638787437e-05,5.779008188755462602e-10
2.612000000000000099e+00,1.701630931596800451e+02,4.822812832475117060e-07,2.325952361708666288e-13,1.726533804000022576e-06,2.980918976354788556e-12,-2.555278348819327914e-06,6.529447439944831201e-12,-5.520980740757716043e-06,3.048122833981762074e-11,1.108372758701849717e-05,1.228490172232348660e-10,2.237473632110987816e-05,5.006288254391936088e-10
2.616000000000000547e+00,1.713838901196801601e+02,4.473733065391304260e-07,2.001428754037547502e-13,1.601751260955607401e-06,2.565607101972878219e-12,-2.372345558550966151e-06,5.628023449176495309e-12,-5.128623899390031452e-06,2.630278310139461006e-11,1.030416143467660402e-05,1.061757428718766057e-10,2.081950826371119036e-05,4.334519243427385506e-10
2.620000000000000107e+00,1.726109368000000472e+02,4.148829128856658505e-07,1.721278314044949926e-13,1.485595977517279983e-06,2.206995408415522655e-12,-2.201923587721587105e-06,4.848467486164705927e-12,-4.762874996416579376e-06,2.268497823149023026e-11,9.576834252996018095e-06,9.171575430935780632e-11,1.936707917263888633e-05,3.750837556792629232e-10
2.624000000000000554e+00,1.738442533068801481e+02,3.846508293910916119e-07,1.479562605512546621e-13,1.377500703845736830e-06,1.897508189095500361e-12,-2.043200224439875377e-06,4.174667157151156930e-12,-4.422023640164088456e-06,1.955429307417005717e-11,8.898435032187348683e-06,7.918214602205906146e-11,1.801103850058969366e-05,3.243975078697242444e-10
2.628000000000000114e+00,1.750838597772800540e+02,3.565276882392453107e-07,1.271119924812204956e-13,1.276933383826773907e-06,1.630558866731295022e-12,-1.895412887075574762e-06,3.592590012492165361e-12,-4.104462711743441018e-06,1.684661415209232167e-11,8.265849286367386116e-06,6.832426442494022817e-11,1.674534868316397975e-05,2.804067025207416158e-10
2.632000000000000561e+00,1.763297763788801831e+02,3.303734514107930176e-07,1.091466173970796155e-13,1.183395116984964044e-06,1.400424002903856810e-12,-1.757845804023336876e-06,3.090021870722451614e-12,-3.808682583873590483e-06,1.450606302470200962e-11,7.676148288578975727e-06,5.892325254825393202e-11,1.556432522583999805e-05,2.422482197357193069e-10
2.636000000000000121e+00,1.775820233100799896e+02,3.060568661132770405e-07,9.367080529508038269e-14,1.096418228795198393e-06,1.202132932434399978e-12,-1.629827339789551186e-06,2.656337157525485184e-12,-3.533265633727482155e-06,1.248396603847966528e-11,7.126578837424859739e-06,5.078812592603186548e-11,1.446261773988887585e-05,2.091673118901484105e-10
2.640000000000000568e+00,1.788406208000001811e+02,2.834549494554928340e-07,8.034670837081600154e-14,1.015564444235793693e-06,1.031371140395956424e-12,-1.510727460683865470e-06,2.282297460464320456e-12,-3.276881036689466764e-06,1.073794932861503405e-11,6.614553532644110695e-06,4.375231843621468272e-11,1.343519188898707029e-05,1.805043810939039594e-10
2.644000000000000128e+00,1.801055891084800464e+02,2.624525009573444175e-07,6.888131525876486994e-14,9.404231596353483733e-07,8.843957191785319632e-13,-1.399955333653220806e-06,1.959874936224100796e-12,-3.038279828388308997e-06,9.231144315591292946e-12,6.137641537714298349e-06,3.767064364547593517e-11,1.247731220941252589e-05,1.556833199711548964e-10
2.648000000000000576e+00,1.813769485260802128e+02,2.429416415443844229e-07,5.902064119628016930e-14,8.706098080677541425e-07,7.579614379037717323e-13,-1.296957052045604560e-06,1.682097594850825021e-12,-2.816290222833831448e-06,7.931490619229431860e-12,5.693559808304277000e-06,3.241662329073783446e-11,1.158452576783076630e-05,1.342012372655350022e-10
2.652000000000000135e+00,1.826547193740800594e+02,2.248213777324849393e-07,5.054465188553267308e-14,8.057643137457325831e-07,6.492561293061314073e-13,-1.201213482333385206e-06,1.442913830139497859e-12,-2.609813174938177207e-06,6.811124808080889070e-12,5.280164766130961621e-06,2.788013995749083126e-11,1.075264662178725254e-05,1.156194093730328123e-10
2.656000000000000583e+00,1.839389220044801618e+02,2.079971897625273060e-07,4.326283094910879542e-14,7.455496310531049826e-07,5.558442523634209229e-13,-1.112238226062034452e-06,1.237073871513621241e-12,-2.417818176144565054e-06,5.845844732895030971e-12,4.895444398488309491e-06,2.396537585869056655e-11,9.977741049120036773e-06,9.955531644329500875e-11
2.660000000000000142e+00,1.852295768000000180e+02,1.923806424976728903e-07,3.701031160781742756e-14,6.896503640397459440e-07,4.756176246201541483e-13,-1.029575691519287602e-06,1.060026104567419165e-12,-2.239339272317200756e-06,5.014640376542130366e-12,4.537510764417101731e-06,2.058900393720107182e-11,9.256113513591027810e-06,8.567563737648244452e-11
2.663999999999999702e+00,1.865267041740798959e+02,1.778890179467043409e-07,3.164450270604290022e-14,6.377714623809465917e-07,4.067524382275311497e-13,-9.527992698423827402e-07,9.078264486121776844e-13,-2.073471293465575130e-06,4.299283204825805280e-12,4.204592889170139574e-06,1.767860136366010202e-11,8.584293335104109014e-06,7.369009206311282842e-11
2.668000000000000149e+00,1.878303245708800375e+02,1.644449683261445348e-07,2.704214760778667784e-14,5.896369899747763824e-07,3.476717799465145536e-13,-8.815096104969864951e-07,7.770591933985488725e-13,-1.919366285284777332e-06,3.683966937087885484e-12,3.895030029298271175e-06,1.517125892913529228e-11,7.959022033931912568e-06,6.334603173661367621e-11
2.671999999999999709e+00,1.891404584652798917e+02,1.519761886213912622e-07,2.309676190788469619e-14,5.449889625171198132e-07,2.970129692654866095e-13,-8.153329912708296591e-07,6.647678866546387775e-13,-1.776230132890592536e-06,3.154993484988531898e-12,3.607265291338449536e-06,1.301236288209506915e-11,7.377241319410296754e-06,5.442368948481457795e-11
2.676000000000000156e+00,1.904571263628800750e+02,1.404151076529861641e-07,1.971640245719969309e-14,5.035862505544368777e-07,2.535991117474760652e-13,-7.539197781279926663e-07,5.683950318525617375e-13,-1.643319367514127460e-06,2.700498543647031989e-12,3.339839587725141847e-06,1.115452847173604472e-11,6.836081694578508630e-06,4.673201293495137150e-11
2.679999999999999716e+00,1.917803487999998993e+02,1.296985966983957041e-07,1.682172598553310159e-14,4.652035446691048901e-07,2.164143379726998569e-13,-6.969429704662775221e-07,4.857295040823585726e-13,-1.519938147295521370e-06,2.310211971604142107e-12,3.091385914171021561e-06,9.556666870335003181e-12,6.332851649243737342e-06,4.010501001132912320e-11
2.684000000000000163e+00,1.931101463436800714e+02,1.197676947623576502e-07,1.434430070868927198e-14,4.296303796015084978e-07,1.845822630765362795e-13,-6.440968275102549055e-07,4.148607232087750437e-13,-1.405435403680007279e-06,1.975248673917185169e-12,2.860623933371549389e-06,8.183169288178114174e-12,5.865027414929754488e-06,3.439854657787759729e-11
2.687999999999999723e+00,1.944465395916799366e+02,1.105673496299663372e-07,1.222513880419521743e-14,3.966702142570084307e-07,1.573472588787009869e-13,-5.950955717564820045e-07,3.541387395241742413e-13,-1.299202145272312873e-06,1.687926214280180014e-12,2.646354850480953030e-06,7.003193994664067548e-12,5.430243256130536576e-06,2.948754182075117227e-11
2.692000000000000171e+00,1.957895491724800934e+02,1.020461738762771485e-07,1.041342160278738875e-14,3.661395646846231957e-07,1.340581808274453778e-13,-5.496721655651312138e-07,3.021394895970609986e-13,-1.200668911347173167e-06,1.441605834675605908e-12,2.447456566383968569e-06,5.990043644336005436e-12,5.026282273230309972e-06,2.526351349018925106e-11
2.695999999999999730e+00,1.971391957452798920e+02,9.415621504433174427e-08,8.865392831474443116e-15,3.378671872478393594e-07,1.141542362187665458e-13,-5.075771571639572625e-07,2.576345704746445623e-13,-1.109303367544717093e-06,1.230553961246049634e-12,2.262879095348638811e-06,5.120621800165874224e-12,4.651067693370874904e-06,2.163243068831827240e-11
2.700000000000000178e+00,1.984955000000000496e+02,8.685273924018488397e-08,7.543398313523550352e-15,3.116933093365340711e-07,9.715271908516031552e-14,-4.685775924962720819e-07,2.195649601896024193e-13,-1.024608036599823665e-06,1.049821628664945674e-12,2.091640234190443985e-06,4.374958869284255403e-12,4.302654626445209679e-06,1.851283683447036608e-11
2.703999999999999737e+00,1.998584826572799216e+02,8.009402742878014257e-08,6.415053229762185448e-15,2.874689050926747922e-07,8.263837139518126995e-14,-4.324559895044926161e-07,1.870181828583098277e-13,-9.461181572643119088e-07,8.951395675052172896e-13,1.932821470607093187e-06,3.735798837239766102e-12,3.979222264272555118e-06,1.583420982848239942e-11
2.708000000000000185e+00,2.012281644684800312e+02,7.384118374841754139e-08,5.452520417367562898e-15,2.650550137413761031e-07,7.025416030944107709e-14,-3.990093715950024418e-07,1.592084786206387472e-13,-8.733996648802507450e-07,7.628269746129342645e-13,1.785564118856546786e-06,3.188239222547956472e-12,3.679066501864477156e-06,1.353553032514132022e-11
2.711999999999999744e+00,2.026045662156799096e+02,6.805795519411375494e-08,4.631885265203995169e-15,2.443220982331690530e-07,5.969328768505831234e-14,-3.680483571786336230e-07,1.354595932218910748e-13,-8.060472873518490161e-07,6.497122294472743000e-13,1.649065671448385045e-06,2.719417588749512819e-12,3.400592960523455326e-06,1.156403248316167859e-11
2.716000000000000192e+00,2.039877087116800851e+02,6.271056205141416952e-08,3.932614592804266984e-15,2.251494420130913064e-07,5.069227123880636295e-14,-3.393963023241576701e-07,1.151898500313110391e-13,-7.436827505425488185e-07,5.530640334545309178e-13,1.522576356000565642e-06,2.318238759851961122e-12,3.142310393325260521e-06,9.874114607999953751e-12
2.719999999999999751e+00,2.053776127999999517e+02,5.776753849221116643e-08,3.337088503449098898e-15,2.074245818375724180e-07,4.302495715049177729e-14,-3.128884936998963667e-07,9.789920948979009359e-14,-6.859530873932218632e-07,4.705316381042930519e-13,1.405395886880154719e-06,1.975137598859656634e-12,2.902824454323777874e-06,8.426389812620138187e-12
2.724000000000000199e+00,2.067742993548800996e+02,5.319958277289104729e-08,2.830195607209685895e-15,1.910427746611783804e-07,3.649734175024177919e-14,-2.883713891110464861e-07,8.315805805783457853e-14,-6.325290453169872476e-07,4.000929931696193317e-13,1.296870401697894497e-06,1.681872838800058326e-12,2.680831813581822184e-06,7.186859212712401931e-12
2.727999999999999758e+00,2.081777892812798996e+02,4.897941650271054527e-08,2.398983240945994102e-15,1.759064967122275871e-07,3.094309558556893502e-14,-2.657019030676962212e-07,7.059750129379544058e-14,-5.831035866763145802e-07,3.400097927947823040e-13,1.196389573162724208e-06,1.431348010772485412e-12,2.475114600874135298e-06,6.126192287460330347e-12
2.732000000000000206e+00,2.095881035148801175e+02,4.508165247672713088e-08,2.032355390032397528e-15,1.619249729692160669e-07,2.621969687108135497e-14,-2.447467349409110141e-07,5.990096426423655128e-14,-5.373904773889456772e-07,2.887885251883189262e-13,1.103383887223790541e-06,1.217456002585082452e-12,2.284535161629036594e-06,5.219100904719408263e-12
2.735999999999999766e+00,2.110052630220799585e+02,4.148267059291290759e-08,1.720811959520121409e-15,1.490137353390125013e-07,2.220509331968526410e-14,-2.253817373818243456e-07,5.079692754524963868e-14,-4.951229589409780985e-07,2.451467444704694758e-13,1.017322078834327057e-06,1.034944212083796723e-12,2.108031109373412844e-06,4.443795158086101387e-12
2.740000000000000213e+00,2.124292888000000801e+02,3.816050139730447971e-08,1.456223866893677089e-15,1.370942079230315290e-07,1.879482184604340112e-14,-2.074913227915088705e-07,4.305264903377012536e-14,-4.560524993084101190e-07,2.079838821254474214e-13,9.377087170642820733e-07,8.792976380583418131e-13,1.944610659621901545e-06,3.781510617515127048e-12
2.743999999999999773e+00,2.138602018764799197e+02,3.509471682421544772e-08,1.231639148971870864e-15,1.260933178391800797e-07,1.589952480369248827e-14,-1.909679057376611871e-07,3.646874102182824910e-14,-4.199476185027657101e-07,1.763560022861444559e-13,8.640819316670097617e-07,7.466375846333909036e-13,1.793348230805620540e-06,3.216097876933649372e-12
